"Practice.code","Generic_statins","Proprietary_statins","pct_proprietary"
"P81073",31947,12902,0.287676425338358
"P81074",39270,12569,0.242462238854916
"P81076",28658,11655,0.289112693175899
"P81077",34774,12373,0.262434513330647
"P81078",21510,3806,0.15033970611471
"P81079",29673,9172,0.236117904492213
"P81081",17745,4680,0.208695652173913
"P81082",29524,14944,0.336061887199784
"P81083",21714,6400,0.227644589884044
"P81084",13752,4696,0.254553339115351
"P81085",22933,5520,0.194004147190103
"P81086",48719,9836,0.167978823328495
"P81087",45628,19474,0.299130595066204
"P81088",20845,6628,0.241255050413133
"P81089",22623,13619,0.375779482368523
"P81091",22519,9123,0.288319322419569
"P81092",37621,11932,0.240792686618368
"P81093",4385,718,0.140701548108956
"P81095",23664,3632,0.13305978898007
"P81096",15904,4016,0.201606425702811
"P81099",20473,5436,0.209811262495658
"P81100",48055,13965,0.225169300225734
"P81103",18821,9538,0.336330618145915
"P81104",13882,546,0.0378430828943721
"P81107",13038,9902,0.431647776809067
"P81108",1424,201,0.123692307692308
"P81109",14932,2359,0.136429356312533
"P81112",32704,11627,0.262276961945366
"P81113",13311,3603,0.21301880099326
"P81115",44119,11721,0.20990329512894
"P81117",13115,4195,0.242345465049105
"P81118",17573,5428,0.23598973957654
"P81119",12370,5052,0.289978188497302
"P81121",4475,1925,0.30078125
"P81122",50,41,0.450549450549451
"P81123",33869,9774,0.22395344041427
"P81125",28955,5435,0.15804012794417
"P81127",10548,3218,0.233764346941741
"P81128",25455,9788,0.277728910705672
"P81129",29779,5448,0.154654100547875
"P81130",34550,4982,0.126024486491956
"P81132",29750,3011,0.0919080614144867
"P81133",13797,9170,0.399268515696434
"P81134",19074,3763,0.164776459254718
"P81136",10647,5059,0.322106201451675
"P81137",18092,3008,0.142559241706161
"P81138",9264,5916,0.389723320158103
"P81140",32702,6547,0.166806797625417
"P81143",16948,9766,0.365576102418208
"P81146",14184,4828,0.25394487691984
"P81147",12590,3860,0.234650455927052
"P81149",11901,6449,0.351444141689373
"P81150",16989,7728,0.312659303313509
"P81152",11755,3643,0.236589167424341
"P81153",27773,4695,0.144603917703585
"P81154",19704,5106,0.205804111245466
"P81155",9616,2789,0.224828698105603
"P81157",20873,4803,0.187061847639819
"P81159",44510,6713,0.131054409152139
"P81160",29380,8056,0.215193930975532
"P81163",9173,2780,0.232577595582699
"P81165",8802,1487,0.144523277286422
"P81166",11928,1383,0.103899030876719
"P81167",19537,4430,0.184837484875037
"P81169",18311,5096,0.217712650061947
"P81170",11442,2218,0.162371888726208
"P81171",6698,2545,0.275343503191604
"P81172",18015,7189,0.285232502777337
"P81173",6601,1506,0.185765387936351
"P81174",3395,1353,0.284962089300758
"P81176",11521,2960,0.204405773081969
"P81177",4371,1654,0.274522821576763
"P81179",7144,1541,0.177432354634427
"P81180",11449,2711,0.191454802259887
"P81181",23853,3480,0.1273186258369
"P81182",18200,5939,0.246033389949874
"P81184",19622,5249,0.211049012906598
"P81185",25431,10131,0.284882740003374
"P81186",11365,3652,0.243191050143171
"P81190",17774,8098,0.313002473716759
"P81191",18962,6991,0.269371556274804
"P81196",13775,3887,0.220077001472087
"P81197",6423,1345,0.173146240988671
"P81201",8555,5956,0.410447246916133
"P81204",14376,3030,0.174077904170976
"P81208",20951,6150,0.226928895612708
"P81210",21235,7775,0.268011030679076
"P81212",11619,4130,0.262238872309353
"P81213",14127,7708,0.353011220517518
"P81214",7915,1324,0.143305552548977
"P81215",19320,3530,0.154485776805252
"P81218",14392,3442,0.193002130761467
"P81607",12140,1468,0.10787771898883
"P81620",3416,964,0.220091324200913
"P81622",13859,2567,0.156276634603677
"P81624",15718,3494,0.181865500728711
"P81629",18270,1556,0.0784828003631595
"P81633",10223,1319,0.114278287991683
"P81634",8766,2960,0.252430496332935
"P81641",6169,2435,0.28300790330079
"P81642",7045,819,0.104145473041709
"P81643",8804,4146,0.32015444015444
"P81646",11937,5609,0.319673999772028
"P81647",3593,1164,0.244692032793778
"P81655",6777,1839,0.213440111420613
"P81659",7846,1852,0.190967209733966
"P81664",31022,16512,0.347372407119115
"P81667",9523,2265,0.192144553783509
"P81668",5838,1695,0.225009956192752
"P81673",3176,405,0.113096900307177
"P81674",9528,7490,0.440122223528029
"P81677",4224,781,0.156043956043956
"P81681",42535,8974,0.174221980624745
"P81682",2700,908,0.251662971175166
"P81683",18733,2238,0.106718802155357
"P81684",17217,4102,0.192410525822037
"P81685",7820,3369,0.301099293949415
"P81686",7028,1924,0.214924039320822
"P81687",7425,3945,0.346965699208443
"P81688",105,40,0.275862068965517
"P81689",6384,3509,0.35469523905792
"P81690",4402,1230,0.218394886363636
"P81691",5156,1889,0.268133427963094
"P81692",7984,919,0.103223632483433
"P81694",8033,798,0.0903634922432341
"P81695",7112,4905,0.408171756678039
"P81699",4938,1340,0.21344377190188
"P81700",4203,617,0.128008298755187
"P81701",7176,1948,0.213502849627356
"P81704",14309,1820,0.112840225680451
"P81705",8565,2987,0.258569944598338
"P81706",241,235,0.493697478991597
"P81707",14410,2890,0.167052023121387
"P81709",11656,3365,0.22401970574529
"P81710",13330,6874,0.340229657493566
"P81711",6961,820,0.105384911965043
"P81712",10611,934,0.080900822867042
"P81713",7018,1483,0.174450064698271
"P81714",13075,4813,0.269063059033989
"P81717",3611,799,0.181179138321995
"P81719",2499,277,0.0997838616714697
"P81721",4897,286,0.0551803974532124
"P81722",6827,1258,0.155596784168213
"P81724",5927,577,0.0887146371463715
"P81726",7647,2310,0.231997589635432
"P81727",6896,1937,0.219291294011095
"P81730",22680,5215,0.186951066499373
"P81731",8162,583,0.0666666666666667
"P81732",12081,859,0.0663833075734158
"P81733",10565,4479,0.297726668439245
"P81734",39632,9535,0.193930888604145
"P81735",5915,1684,0.22160810632978
"P81736",10022,2303,0.186855983772819
"P81737",9765,2606,0.210653948751111
"P81738",4944,1396,0.22018927444795
"P81740",6190,731,0.105620575061407
"P81741",5187,2008,0.279082696316887
"P81742",3194,2464,0.435489572287027
"P81745",8507,2092,0.197377111048212
"P81746",7703,1960,0.202835558315223
"P81748",15061,5278,0.259501450415458
"P81749",5550,511,0.0843095198812077
"P81750",4013,1465,0.267433369843008
"P81754",8431,1600,0.159505532848171
"P81755",15092,1312,0.0799804925627896
"P81756",8741,546,0.0587918595886723
"P81757",6480,2122,0.246686817019298
"P81758",4195,2784,0.398911018770597
"P81759",25,3,0.107142857142857
"P81760",10081,867,0.0791925465838509
"P81761",5435,308,0.0536305067038133
"P81762",9175,3730,0.289035257652073
"P81763",4349,1519,0.258861622358555
"P81764",5822,4709,0.44715601557307
"P81769",3244,563,0.147885474126609
"P81770",6507,1528,0.190168014934661
"P81771",23624,1815,0.071347144148748
"P81772",7561,3819,0.335588752196837
"P81774",7710,4283,0.357124989577253
"P81778",9688,2263,0.18935653920174
"P81779",3704,874,0.190913062472695
"P81780",12171,3419,0.219307248236049
"P81785",2828,3348,0.542098445595855
"P81787",4,NA,NA
"P81788",2,NA,NA
"P81791",3,1,0.25
"P81797",10191,1851,0.153712007972098
"P81798",1,1,0.5
"P81799",10,7,0.411764705882353
"P81801",NA,2,NA
"P82001",17888,8065,0.310754055407853
"P82002",17289,5412,0.238403594555306
"P82003",15126,6840,0.311390330510789
"P82004",26766,8934,0.250252100840336
"P82005",15550,5917,0.27563236595705
"P82006",23006,6273,0.214249120530073
"P82007",30337,6479,0.175983268144285
"P82008",41952,20752,0.330951773411585
"P82009",29151,8364,0.222950819672131
"P82010",16664,5365,0.243542602932498
"P82011",9455,6790,0.417974761465066
"P82012",13459,4005,0.229328905176363
"P82013",15914,5319,0.250506287382847
"P82014",15032,9070,0.376317318064891
"P82015",45101,17322,0.277493872450859
"P82016",27428,9791,0.26306456379806
"P82018",10839,4292,0.283656070319212
"P82020",11007,4122,0.272456870910173
"P82021",11606,2989,0.204796163069544
"P82022",10075,4980,0.330787113915643
"P82023",14450,5248,0.26642298710529
"P82025",8691,802,0.0844833034867797
"P82029",10781,3282,0.23337836876911
"P82030",13065,1268,0.0884671736552013
"P82031",18812,9485,0.335194543591193
"P82033",4800,1721,0.263916577212084
"P82034",13035,2640,0.168421052631579
"P82036",10958,3363,0.234829969974164
"P82037",10950,9676,0.469116648889751
"P82607",16135,6584,0.289801487741538
"P82609",23877,4934,0.171254034917219
"P82613",23424,4323,0.155800627094821
"P82616",5277,1714,0.245172364468602
"P82624",6209,2060,0.249123231345991
"P82625",2935,691,0.190568119139548
"P82626",18251,4793,0.20799340392293
"P82627",9376,1913,0.169456993533528
"P82628",4090,1705,0.294219154443486
"P82629",5516,1622,0.227234519473242
"P82631",1,NA,NA
"P82633",5564,1315,0.191161506032854
"P82634",7282,3561,0.328414645393341
"P82640",5212,1206,0.187909005920848
"P82641",175,60,0.25531914893617
"P82642",263,79,0.230994152046784
"P82643",8606,2623,0.233591593196188
"P82650",441,225,0.337837837837838
"P82652",11109,3624,0.245978415801262
"P82654",5,NA,NA
"P82657",4949,876,0.150386266094421
"P82660",13764,2668,0.16236611489776
"P82661",1631,401,0.197342519685039
"P83001",13408,5876,0.304708566687409
"P83004",27880,9006,0.244157674998644
"P83005",13270,3541,0.210635893165189
"P83006",17565,4753,0.212967111748365
"P83007",14710,4362,0.228712248322148
"P83008",13313,4411,0.248871586549312
"P83009",21348,7465,0.259084441050914
"P83010",14094,2350,0.142909267818049
"P83011",17584,4935,0.219148274790177
"P83012",30878,7605,0.197619728191669
"P83015",19571,5936,0.232720429685969
"P83017",7601,2142,0.219850148824797
"P83019",7443,4140,0.357420357420357
"P83020",8454,3022,0.263332171488323
"P83021",11699,1870,0.137814135161029
"P83023",30954,6561,0.174890043982407
"P83024",11175,2616,0.189688927561453
"P83025",9474,4025,0.29817023483221
"P83026",10252,2087,0.169138503930626
"P83027",6862,1363,0.165714285714286
"P83029",12920,3724,0.223744292237443
"P83030",9107,2000,0.180066624651121
"P83603",34437,12396,0.26468515790148
"P83605",19439,4955,0.203123718947282
"P83608",12505,3521,0.219705478597279
"P83609",6881,2797,0.289005992973755
"P83611",5555,525,0.0863486842105263
"P83612",7031,2502,0.262456729256268
"P83620",12595,4571,0.26628218571595
"P83621",5655,5120,0.475174013921114
"P83623",7703,2872,0.271583924349882
"P84004",15019,12448,0.453198383514763
"P84005",10088,3433,0.253901338658383
"P84009",11825,3315,0.218956406869221
"P84010",18690,7066,0.274343842211524
"P84012",22748,16235,0.416463586691635
"P84014",8080,4407,0.352927044125891
"P84016",18658,6571,0.26045423916921
"P84017",17930,5935,0.248690551016132
"P84018",3787,2628,0.409664848012471
"P84019",27398,7484,0.214551917894616
"P84020",23143,11015,0.322472041688623
"P84021",14006,4719,0.252016021361816
"P84022",14396,5309,0.269424004059883
"P84023",8745,5204,0.37307333859058
"P84024",21076,9645,0.313954623872921
"P84025",16347,4777,0.226140882408635
"P84026",11423,4527,0.283824451410658
"P84027",13990,6216,0.307631396614867
"P84028",21533,8628,0.286064785650343
"P84029",15659,11068,0.414113069180978
"P84030",19283,7371,0.276543858332708
"P84032",15787,4968,0.239364008672609
"P84033",16095,5989,0.271191813077341
"P84034",10519,7819,0.426382375395354
"P84035",24795,14453,0.368248063595597
"P84037",9933,4069,0.290601342665334
"P84038",13518,4572,0.25273631840796
"P84039",11171,4257,0.27592688618097
"P84040",15345,2406,0.13554165962481
"P84041",16737,6853,0.290504451038576
"P84042",15685,8174,0.342596085334675
"P84043",17671,8801,0.332464490782714
"P84045",9350,5055,0.350919819507116
"P84046",20061,5831,0.22520469643133
"P84047",21705,6638,0.234202448576368
"P84048",15114,8071,0.348113004097477
"P84049",34530,14068,0.289476933207128
"P84050",14418,5138,0.262732665166701
"P84051",15573,5235,0.251585928489043
"P84052",11143,6195,0.357307647940939
"P84053",13127,6603,0.334668018246325
"P84054",16714,5606,0.251164874551971
"P84055",7988,1426,0.151476524325473
"P84056",9302,3420,0.268825656343342
"P84057",4122,1350,0.246710526315789
"P84059",17012,5520,0.244984910349725
"P84061",8870,4480,0.335580524344569
"P84062",7947,2812,0.261362580165443
"P84063",6065,2840,0.31892195395845
"P84064",11740,4279,0.267120294650103
"P84065",9679,2023,0.172876431379251
"P84066",11558,4149,0.26414974215318
"P84067",21733,6980,0.24309546198586
"P84068",3825,1895,0.331293706293706
"P84070",11223,8935,0.443248338128783
"P84071",9868,4702,0.322717913520933
"P84072",18807,5904,0.23892193759864
"P84074",10418,3553,0.254312504473552
"P84605",6639,3284,0.330948301924821
"P84611",5132,2171,0.297275092427769
"P84615",4756,677,0.124608871709921
"P84616",4739,1302,0.215527230590962
"P84623",2214,750,0.253036437246964
"P84626",16942,3207,0.159164226512482
"P84627",8345,2315,0.217166979362101
"P84630",10814,2981,0.216092787241754
"P84631",5759,1987,0.256519493932352
"P84635",2921,1184,0.288428745432399
"P84637",4405,1800,0.290088638195004
"P84639",4904,2048,0.294591484464902
"P84640",6504,1967,0.232203990083815
"P84642",2215,548,0.19833514296055
"P84644",5377,1701,0.240322124894038
"P84645",16076,5280,0.247237310357745
"P84646",2515,532,0.174597965211684
"P84650",9985,2237,0.183030600556374
"P84651",6401,3310,0.340850581814437
"P84652",10658,3614,0.253223094170404
"P84659",10242,2935,0.222736586476436
"P84661",3405,484,0.12445358704037
"P84662",4674,952,0.169214361891219
"P84663",8216,2852,0.257679797614745
"P84665",6505,1928,0.228625637376971
"P84666",1408,780,0.356489945155393
"P84668",2547,952,0.272077736496142
"P84669",6945,2210,0.241398143091207
"P84672",7263,2304,0.240827845719661
"P84673",18975,7252,0.276508941167499
"P84676",5408,2494,0.315616299670969
"P84677",5762,1931,0.25100740933316
"P84678",6551,3338,0.337546769137425
"P84679",5379,1626,0.232119914346895
"P84682",3129,2356,0.429535095715588
"P84683",3082,1692,0.354419773774612
"P84684",7067,2204,0.237730557652896
"P84688",2815,556,0.164936220706022
"P84689",6992,1921,0.215527880623808
"P84690",5787,2176,0.273263845284441
"P84693",NA,3,NA
"P84696",3,1,0.25
"P84697",3,4,0.571428571428571
"P85001",11443,4685,0.290488591269841
"P85002",15665,4857,0.23667283890459
"P85003",12232,5585,0.313464668574957
"P85004",11681,4838,0.292874871360252
"P85005",14680,13762,0.483861894381548
"P85006",15605,9651,0.382127019322141
"P85007",9467,3358,0.261832358674464
"P85008",26569,15763,0.372366058773505
"P85009",7100,2417,0.253966586109068
"P85010",35390,14666,0.292991849128976
"P85011",24389,9488,0.280072025267881
"P85012",14174,5855,0.292326127115682
"P85013",31440,22751,0.419829861047037
"P85014",15264,4408,0.224074827165514
"P85015",12090,9098,0.42939399660185
"P85016",28604,13976,0.328229215594176
"P85017",18485,13809,0.427602650647179
"P85018",8330,3130,0.273123909249564
"P85019",11975,2778,0.188300684606521
"P85020",13523,7285,0.350105728565936
"P85021",12789,4642,0.266307153921175
"P85022",11726,2695,0.186880244088482
"P85024",3069,826,0.21206675224647
"P85025",11236,5132,0.313538611925709
"P85026",12004,6195,0.340403318863674
"P85028",17756,5581,0.239148133864678
"P85029",7294,3678,0.335216915785636
"P85601",3233,2187,0.403505535055351
"P85602",4286,2011,0.319358424646657
"P85603",4556,1739,0.276250992851469
"P85605",9392,5855,0.384009969174264
"P85606",4976,2976,0.374245472837022
"P85607",11940,1175,0.0895920701486847
"P85608",4850,2433,0.334065632294384
"P85610",5632,4963,0.468428504011326
"P85612",7673,1388,0.153183975278667
"P85613",5436,2472,0.312594840667678
"P85614",5962,4619,0.436537189301578
"P85615",14502,4073,0.219273216689098
"P85619",3692,2268,0.380536912751678
"P85620",6905,2663,0.278323578595318
"P85621",8947,3868,0.301833788529068
"P85622",10834,1993,0.155375380057691
"P86001",11593,4677,0.287461585740627
"P86002",6392,1033,0.139124579124579
"P86003",17448,13105,0.428926782967303
"P86004",23065,10959,0.322096167411239
"P86005",11420,3072,0.211979022909191
"P86006",17707,6764,0.276408810428671
"P86007",22511,10722,0.322631119670207
"P86008",18147,5301,0.2260747185261
"P86009",18894,9220,0.3279504873017
"P86010",16811,7998,0.322383006167117
"P86011",25395,10945,0.301183269124931
"P86012",14376,5941,0.292415218782301
"P86013",17622,3935,0.182539314375841
"P86014",20893,5540,0.209586501721333
"P86015",15748,7329,0.317588941370195
"P86016",21892,7273,0.24937424995714
"P86017",15849,1194,0.0700580883647245
"P86018",21239,3892,0.154868489117027
"P86019",21823,12013,0.355036056271427
"P86021",9073,2571,0.220800412229474
"P86022",16076,4491,0.218359507949628
"P86023",16425,3961,0.194300009810654
"P86026",11183,2017,0.15280303030303
"P86602",8015,3894,0.326979595264086
"P86605",16035,6287,0.281650389750022
"P86606",11382,2103,0.1559510567297
"P86608",6197,1433,0.18781127129751
"P86609",3058,1342,0.305
"P86614",8332,2204,0.20918754745634
"P86619",13479,4989,0.270142949967511
"P86620",11316,2742,0.195049082373026
"P86621",NA,1,NA
"P86622",10210,1852,0.153540043110595
"P86624",12222,2633,0.177246718276675
"P86627",98,13,0.117117117117117
"P87002",26435,10108,0.276605642667542
"P87003",9339,4003,0.300029980512667
"P87004",10418,4297,0.292014950730547
"P87008",20803,7671,0.269403666502774
"P87014",13745,6475,0.320227497527201
"P87015",12774,4933,0.278590387982154
"P87016",33206,14611,0.305560783821653
"P87017",17237,3608,0.173087071240106
"P87019",35809,11952,0.250246016624443
"P87020",13232,4729,0.263292689716608
"P87022",1905,3463,0.645119225037258
"P87024",34856,11380,0.246128557833723
"P87025",34506,11676,0.252825776276471
"P87026",17326,7174,0.292816326530612
"P87027",24309,15583,0.390629700190514
"P87028",11878,673,0.0536212254003665
"P87032",16619,6649,0.285757263194086
"P87035",22827,8695,0.275839096504029
"P87036",10786,2947,0.214592587198718
"P87039",16927,5678,0.251183366511834
"P87040",33318,10118,0.23294041808638
"P87610",35227,6934,0.164464789734589
"P87613",8852,1817,0.170306495454119
"P87614",5896,2167,0.268758526603001
"P87617",16,NA,NA
"P87618",8071,2774,0.255786076532964
"P87620",21957,7849,0.263336241025297
"P87624",8170,2293,0.219153206537322
"P87625",5618,1602,0.221883656509695
"P87627",5271,1290,0.196616369455876
"P87629",5520,2302,0.294298133469701
"P87630",10493,3336,0.241232193217152
"P87632",5524,2190,0.283899403681618
"P87634",16412,8960,0.353145199432445
"P87637",3277,6974,0.680323870841869
"P87639",5464,2354,0.30110002558199
"P87641",9136,3329,0.267067789811472
"P87642",3785,826,0.179136846671004
"P87645",1440,497,0.256582343830666
"P87648",2498,1323,0.346244438628631
"P87649",4198,1726,0.291357191087103
"P87651",3010,1090,0.265853658536585
"P87652",6834,3292,0.325103693462374
"P87654",23889,10536,0.306056644880174
"P87657",10411,2712,0.206660062485712
"P87658",10033,2387,0.19219001610306
"P87659",4658,1780,0.276483379931656
"P87660",7974,3499,0.304976902292339
"P87661",3024,552,0.154362416107383
"P87662",1,NA,NA
"P87663",1,NA,NA
"P87666",1,NA,NA
"P87668",8161,1140,0.122567465863886
"P88001",12283,4678,0.275809209362656
"P88002",12033,5796,0.325088339222615
"P88003",37174,12869,0.257158843394681
"P88004",22116,6136,0.217188163669829
"P88005",19602,6843,0.258763471355644
"P88006",11462,4429,0.278711220187528
"P88007",36138,11060,0.23433196321878
"P88008",19749,5332,0.212591204497428
"P88009",15457,6423,0.293555758683729
"P88010",10290,3072,0.229905702739111
"P88011",19992,6329,0.240454390030774
"P88012",21057,7777,0.269716307137407
"P88013",34677,18697,0.350301644995691
"P88014",15835,4501,0.221331628638867
"P88015",20105,10544,0.344024274853992
"P88016",26563,10716,0.287454062608976
"P88017",23280,8430,0.265846736045412
"P88018",25709,7710,0.230707082797211
"P88019",12569,3262,0.206051418103721
"P88020",24064,6490,0.212410813641422
"P88021",18952,6348,0.250909090909091
"P88023",19662,10281,0.343352369502054
"P88024",14452,5880,0.289199291756837
"P88025",30912,8120,0.208034433285509
"P88026",31459,7926,0.201244128475308
"P88028",14376,4990,0.257668078074977
"P88031",17258,4468,0.205652213937218
"P88033",6886,2432,0.261000214638334
"P88034",6489,3174,0.328469419434958
"P88041",5751,3369,0.369407894736842
"P88042",20641,5465,0.209338849306673
"P88043",10994,4491,0.290022602518566
"P88044",16532,5220,0.239977933063626
"P88600",1306,922,0.413824057450628
"P88603",3562,777,0.179073519244065
"P88604",11894,3950,0.249305730876041
"P88606",12437,2865,0.187230427395112
"P88607",10198,1177,0.103472527472527
"P88609",5476,1299,0.191734317343173
"P88610",7326,3897,0.347233360064154
"P88615",3562,1178,0.248523206751055
"P88617",10307,2991,0.224921040758009
"P88618",5242,2153,0.291142663962137
"P88620",4346,1281,0.22765239026124
"P88623",16027,6661,0.293591325811001
"P88624",4196,3155,0.429193307033057
"P88625",10508,4154,0.28331741917883
"P88628",9191,2381,0.205755271344625
"P88630",27,4,0.129032258064516
"P88632",27825,6940,0.199626060693226
"P88633",16981,3436,0.168291129940736
"P88636",1,1,0.5
"P89002",19364,8880,0.314403059056791
"P89003",23077,13893,0.375791182039491
"P89004",13550,5309,0.281510154302985
"P89005",18646,5315,0.221818788865239
"P89006",20099,14128,0.412773541356239
"P89007",13292,4376,0.2476794204211
"P89008",30396,14940,0.329539438856538
"P89010",12864,14259,0.525716181838292
"P89011",13312,4686,0.260362262473608
"P89012",15574,10351,0.399267116682739
"P89013",17627,7009,0.284502354278292
"P89014",35584,9424,0.209384998222538
"P89015",45382,17838,0.282157545080671
"P89016",25156,11044,0.305082872928177
"P89017",13043,4808,0.269340653184696
"P89018",18445,8344,0.311471126208518
"P89019",26653,7767,0.225653689715282
"P89020",15476,2088,0.118879526303803
"P89021",10344,5400,0.342987804878049
"P89022",9638,3734,0.279240203410111
"P89023",10916,6357,0.368031031088983
"P89025",7120,3153,0.306921055193225
"P89026",19027,6563,0.256467370066432
"P89027",9768,4452,0.313080168776371
"P89029",17175,5970,0.257939079714841
"P89030",7337,8326,0.531571218795888
"P89033",22809,9719,0.298788735858337
"P89602",8170,4522,0.356287425149701
"P89606",12468,2656,0.175614916688707
"P89609",13637,4711,0.256758229779812
"P89612",4882,1902,0.280365566037736
"P89613",7033,1346,0.160639694474281
"P89616",3644,8577,0.701824727927338
"P89618",6031,3113,0.340441819772528
"P91003",10458,4692,0.30970297029703
"P91004",11242,7118,0.387690631808279
"P91006",34068,17982,0.345475504322767
"P91007",10492,2192,0.17281614632608
"P91008",9240,6770,0.422860712054966
"P91009",27746,11921,0.300526886328686
"P91011",9893,4079,0.291941024906957
"P91012",19933,10448,0.343899147493499
"P91013",17294,6629,0.277097354010785
"P91014",38230,16874,0.306220963995354
"P91016",9576,4034,0.296399706098457
"P91017",14627,12545,0.461688502870602
"P91018",54334,23330,0.300396580140091
"P91019",11612,5743,0.330913281475079
"P91020",15816,6213,0.282037314449135
"P91021",39406,17904,0.312406211830396
"P91025",4179,1342,0.243071907263177
"P91026",14837,7120,0.32427016441226
"P91027",9815,3035,0.236186770428016
"P91029",13395,7899,0.370949563257256
"P91030",3664,2394,0.395179927368769
"P91032",7557,1619,0.176438535309503
"P91035",17827,6218,0.258598461218549
"P91036",50,24,0.324324324324324
"P91037",3645,1915,0.344424460431655
"P91603",14448,9810,0.4044026712837
"P91604",28582,13315,0.317803183998854
"P91605",6310,5323,0.457577581019513
"P91615",18234,7044,0.278661286494185
"P91617",4861,3077,0.387629125724364
"P91619",4752,2038,0.300147275405007
"P91623",9193,4387,0.323048600883652
"P91625",21747,9636,0.307045215562566
"P91627",13631,3127,0.186597445995942
"P91629",16457,9004,0.353638898707828
"P91630",3451,920,0.210478151452757
"P91631",4814,3801,0.441207196749855
"P91632",4469,914,0.169793795281442
"P91633",6637,4202,0.387674139680782
"P91635",10,2,0.166666666666667
"P92001",12351,4129,0.250546116504854
"P92002",20078,5901,0.227145001732168
"P92003",27424,12015,0.304647683764801
"P92004",19801,8104,0.290413904318223
"P92005",6713,2740,0.289855072463768
"P92006",15730,5943,0.274212153370553
"P92007",19668,4968,0.201656113005358
"P92008",36943,11034,0.229985201242262
"P92010",26628,12796,0.324573863636364
"P92011",12914,5175,0.28608546630549
"P92012",11956,4001,0.250736353951244
"P92014",22061,8026,0.266759730115997
"P92015",10164,3717,0.267776096822995
"P92016",23259,18629,0.444733575248281
"P92017",45339,14167,0.23807683258831
"P92019",25111,16328,0.394024952339584
"P92020",10730,4509,0.295885556795065
"P92021",20812,9641,0.316586214822842
"P92023",13422,4485,0.250460713687385
"P92024",8993,2710,0.231564556096727
"P92026",22951,7314,0.241665289938873
"P92028",14903,5354,0.264303697487288
"P92029",10373,3516,0.253149974800202
"P92030",10982,3740,0.254041570438799
"P92031",11535,3274,0.221081774596529
"P92033",11232,2598,0.187852494577007
"P92034",8172,5025,0.380768356444647
"P92035",4597,1531,0.24983681462141
"P92038",7217,2325,0.243659610144624
"P92041",26654,8458,0.24088630667578
"P92042",7543,4629,0.380299046993099
"P92602",5344,1838,0.255917571707045
"P92605",11150,6531,0.369379559979639
"P92606",3784,2103,0.357227790045864
"P92607",7423,2825,0.275663544106167
"P92615",8124,3606,0.307416879795396
"P92616",7114,2338,0.247355057130766
"P92619",7006,2884,0.291607684529828
"P92620",8537,1782,0.172691152243434
"P92621",4408,1909,0.302200411587779
"P92623",6299,2703,0.300266607420573
"P92626",11283,4371,0.279225756995017
"P92630",8226,5044,0.380105501130369
"P92632",6820,2319,0.253747674800306
"P92633",8526,3433,0.287064135797307
"P92634",14376,4431,0.235603764555751
"P92635",7373,1192,0.139171044950379
"P92637",4192,1962,0.318817029574261
"P92639",7082,2303,0.2453915823122
"P92642",9103,3027,0.24954657873042
"P92643",4766,1843,0.278862157663792
"P92646",12251,3686,0.231285687394114
"P92647",11331,6761,0.373701083351758
"P92648",4225,1158,0.215121679360951
"P92651",8587,2822,0.247348584450872
"P92652",7846,1856,0.191300762729334
"P92653",6305,4570,0.420229885057471
"Y00016",2,NA,NA
"Y00020",5587,1810,0.244693794781668
"Y00022",2,NA,NA
"Y00023",78,29,0.271028037383178
"Y00025",5121,1603,0.238399762046401
"Y00026",3970,1096,0.216344255823135
"Y00028",6836,2132,0.237734165923283
"Y00030",46,21,0.313432835820896
"Y00032",3762,2810,0.42757151552039
"Y00033",8629,2853,0.248475875283052
"Y00036",118,48,0.289156626506024
"Y00039",1,NA,NA
"Y00040",6397,2158,0.252250146113384
"Y00041",5967,733,0.109402985074627
"Y00042",6,1,0.142857142857143
"Y00043",21,5,0.192307692307692
"Y00048",322,73,0.184810126582278
"Y00049",149,35,0.190217391304348
"Y00050",3370,1126,0.250444839857651
"Y00052",32,15,0.319148936170213
"Y00054",45,3,0.0625
"Y00056",918,14,0.0150214592274678
"Y00057",3828,785,0.170171255148493
"Y00058",12657,2198,0.147963648603164
"Y00060",1361,95,0.0652472527472528
"Y00061",1724,577,0.250760538896132
"Y00065",84,28,0.25
"Y00068",25,14,0.358974358974359
"Y00071",244,92,0.273809523809524
"Y00075",4634,1088,0.190143306536176
"Y00078",8213,1345,0.140719815861059
"Y00079",5200,712,0.12043301759134
"Y00080",8142,2485,0.233838336313165
"Y00081",223,NA,NA
"Y00082",129,47,0.267045454545455
"Y00090",10754,8342,0.436845412651864
"Y00092",2880,376,0.115479115479115
"Y00095",1,NA,NA
"Y00099",1,NA,NA
"Y00100",21,15,0.416666666666667
"Y00104",55,7,0.112903225806452
"Y00105",5048,1681,0.249814236885124
"Y00107",1,NA,NA
"Y00110",5085,1936,0.275744195983478
"Y00111",6,NA,NA
"Y00117",2,NA,NA
"Y00118",1,NA,NA
"Y00134",1,NA,NA
"Y00135",6,NA,NA
"Y00136",4,NA,NA
"Y00137",6605,1872,0.220832841807243
"Y00140",9439,2414,0.203661520290222
"Y00151",18677,5112,0.214889234520156
"Y00152",44,10,0.185185185185185
"Y00155",9231,1754,0.15967228038234
"Y00159",36675,16163,0.305897270903516
"Y00162",1,1,0.5
"Y00163",4,1,0.2
"Y00164",14343,1118,0.0723109760041395
